document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,rdfs_comment,skos_scopeNote,dcterms_description,examples,rdf_type,tdwgutility_organizedInClass,tdwgutility_decision,tdwgutility_layer,tdwgutility_required,tdwgutility_repeatable,term_localName
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/metadataLanguage-2023-09-05,metadataLanguage-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/metadataLanguage-2020-01-27,,,Metadata Language,"The URI of the language of description and other metadata (but not necessarily of the image itself) , from the ISO639-2 list of URIs for ISO 3-letter language codes, http://id.loc.gov/vocabulary/iso639-2.","At least one of ac:metadataLanguage and ac:metadataLanguageLiteral MUST be supplied but, when feasible, supplying both might make the metadata more widely useful. They must specify the same language. In case of ambiguity, ac:metadataLanguage prevails.","This is NOT dcterms:language, which is about the resource, not the metadata. Metadata Language is deliberately single-valued, imposing on unstructured serializations a requirement that multi-lingual metadata be represented as separate, complete, metadata records. Audiovisual Core requires that each record also contains the language-neutral terms. In the absence of this requirement, metadata consumers would need to know which terms are language-neutral and merge these terms from all provided metadataLanguages into a single record. Metadata consumers may re-combine the information based on the dcterms:identifier that identifies the multimedia resource. Nothing in this document would, however, prevent an implementer, e. g. of an XML-Schema representation, from providing a fully hierarchical schema in which language neutral terms occur only a single time, and only the language-specific terms are repeated in a way that unambigously relates them to a metadata language. In RDF it may be a simple repetition of plain literals associated with a language (e.g., xml:lang attribute in RDF/XML). The language attribute would then be required in Audiovisual Core and would replace ac:metadataLanguage.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,Yes,No,metadataLanguage
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/metadataLanguageLiteral-2023-09-05,metadataLanguageLiteral-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/metadataLanguageLiteral-2020-01-27,,,Metadata Language,Language of description and other metadata (but not necessarily of the image itself) represented as an ISO639-2 three letter language code.,"ISO639-1 two-letter codes are permitted but deprecated. At least one of ac:metadataLanguage and ac:metadataLanguageLiteral MUST be supplied but, when feasible, supplying both might make the metadata more widely useful. They MUST specify the same language. In case of ambiguity, ac:metadataLanguage prevails. ","This is NOT dc:language, which is about the resource, not the metadata. Metadata Language is deliberately single-valued, imposing on unstructured serializations a requirement that multi-lingual metadata be represented as separate, complete, metadata records. Audiovisual Core requires that each record also contains the language-neutral terms. In the absence of this requirement, metadata consumers would need to know which terms are language-neutral and merge these terms from all provided metadataLanguages into a single record. Metadata consumers may re-combine the information based on the dcterms:identifier that identifies the multimedia resource. Nothing in this document would, however, prevent an implementer, e. g. of an XML-Schema representation, from providing a fully hierarchical schema in which language neutral terms occur only a single time, and only the language-specific terms are repeated in a way that unambigously relates them to a metadata language. In RDF it may be a simple repetition of plain literals associated with a language (e.g., xml:lang attribute in RDF/XML). The language attribute would then be required in Audiovisual Core and would replace ac:metadataLanguage.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,Yes,No,metadataLanguageLiteral
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/metadataProvider-2023-09-05,metadataProvider-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/metadataProvider-2020-01-27,,,Metadata Provider,URI of person or organization originally responsible for providing the resource metadata record.,,"Media resources and their metadata may be served from different institutions, e. g. in the case of aggregators adding user annotations, taxon identifications, or ratings. Compare Provider. See also the entry for ac:metadataProviderLiteral and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Agent,,,No,Yes,metadataProvider
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/provider-2023-09-05,provider-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/provider-2020-01-27,,,Provider,URI for person or organization responsible for presenting the media resource.,"If no separate Metadata Provider is given, this also attributes the metadata.","Media resources and their metadata may be served from different institutions, e. g. in the case of aggregators adding user annotations, taxon identifications, or ratings. See also the entry for ac:providerLiteral and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Agent,,,No,No,provider
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/providerLiteral-2023-09-05,providerLiteral-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/providerLiteral-2020-01-27,,,Provider,Name of the person or organization responsible for presenting the media resource.,"If no separate Metadata Provider is given, this also attributes the metadata.","Media resources and their metadata may be served from different institutions, e. g. in the case of aggregators adding user annotations, taxon identifications, or ratings. See also the entry for ac:provider and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/Agent,,,No,No,providerLiteral
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/reviewer-2023-09-05,reviewer-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/reviewer-2020-01-27,,,Reviewer,URI for a reviewer.,"If present, then resource is peer-reviewed, even if Reviewer Comments is absent or empty. Its presence tells whether an expert in the subject featured in the media has reviewed the media item or collection and approved its metadata description; MUST display a name or the literal ""anonymous"" (= anonymously reviewed).","Provider is asserting they accept this review as competent. See also ac:reviewerLiteral and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,reviewer
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/reviewerLiteral-2023-09-05,reviewerLiteral-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/reviewerLiteral-2020-01-27,,,Reviewer,String providing the name of a reviewer.,"If present, then resource is peer-reviewed, even if Reviewer Comments is absent or empty. Its presence tells whether an expert in the subject featured in the media has reviewed the media item or collection and approved its metadata description; MUST display a name or the literal ""anonymous"" (= anonymously reviewed).","Provider is asserting they accept this review as competent. See also ac:reviewer and the section Namespaces, Prefixes and Term Names in the Audiovisual Core Term List document for discussion of the rationale for separate terms taking URI values from those taking Literal values where both are possible. Normal practice is to use the same Label if both are provided. Labels have no effect on information discovery and are only suggestions.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,reviewerLiteral
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/subjectOrientation-2023-09-05,subjectOrientation-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/subjectOrientation-2022-02-23,,,Subject Orientation,"Specific orientation (= direction, view angle) of the subject represented in the media resource with respect to the acquisition device, denoted by an IRI.","Values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core subjectOrientation. In text-based systems such as tables, IRI values MUST be in unabbreviated form.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,No,subjectOrientation
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/subjectPart-2023-09-05,subjectPart-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/subjectPart-2022-02-23,,,Subject Part,"The portion or product of organism morphology, behaviour, environment, etc. that is either predominantly shown or particularly well exemplified by the media resource, denoted by an IRI.","Values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core subjectPart. In text-based systems such as tables, IRI values MUST be in unabbreviated form.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,No,subjectPart
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/subtype-2023-09-05,subtype-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/subtype-2021-02-01,,,Subtype (IRI),"A class, represented by an IRI, that provides for more specialization of the media item type than dcterms:type.","The subtype term MUST NOT be applied to Collection objects. However, the Description term in the Content Coverage Vocabulary might add further description to a Collection object. IRI values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core subtype. Human-readable information about the Controlled Vocabulary for subtype is at http://rs.tdwg.org/ac/doc/subtype/ . In text-based systems such as tables, IRI values MUST be in unabbreviated form. When an appropriate subtype is not available in the Audiovisual Core controlled vocabulary, a term IRI that is not in a TDWG namespace MAY be used. Conforming applications MAY choose to ignore controlled values not issued by Audiovisual Core.",See ac:subtypeLiteral for usage with strings.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,subtype
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/subtypeLiteral-2023-09-05,subtypeLiteral-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/subtypeLiteral-2021-02-01,,,Subtype (literal),"A class, represented by a controlled value string, that provides for more specialization of the media item type than dc:type.","The subtypeLiteral term MUST NOT be applied to Collection objects. However, the Description term in the Content Coverage Vocabulary might add further description to a Collection object. Controlled string values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core subtype. Human-readable information about the Controlled Vocabulary for subtype is at http://rs.tdwg.org/ac/doc/subtype/ . It is best practice to use ac:subtype instead of ac:subytpeLiteral whenever practical.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,Yes,subtypeLiteral
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/variant-2023-09-05,variant-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/variant-2021-02-01,,,Variant (IRI),"The category describing this Service Access Point variant, denoted by an IRI.","Values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core variant. Human-readable information about the Controlled Vocabulary for variant is at http://rs.tdwg.org/ac/doc/variant/ . In text-based systems such as tables, IRI values MUST be in unabbreviated form.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,Yes,variant
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/variantLiteral-2023-09-05,variantLiteral-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/variantLiteral-2021-02-01,,,Variant (literal),"The category describing this Service Access Point variant, denoted by a controlled value string.",Values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core variant. Human-readable information about the Controlled Vocabulary for variant is at http://rs.tdwg.org/ac/doc/variant/ . It is best practice to use ac:variant instead of ac:variantLiteral whenever practical.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/ac/terms/ServiceAccessPoint,,,No,Yes,variantLiteral
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/subjectOrientationLiteral-2023-09-05,subjectOrientationLiteral-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/subjectOrientationLiteral-2022-02-23,,,Subject Orientation (literal),"Specific orientation (= direction, view angle) of the subject represented in the media resource with respect to the acquisition device, denoted by a controlled value string.",Values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core subjectOrientation. It is best practice to use ac:subjectOrientation instead of ac:subjectOrientationLiteral whenever practical.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,No,subjectOrientationLiteral
2023-09-05T08:12:41-05:00,http://rs.tdwg.org/ac/terms/version/subjectPartLiteral-2023-09-05,subjectPartLiteral-2023-09-05,http://rs.tdwg.org/ac/terms/version/,2023-09-05,recommended,http://rs.tdwg.org/ac/terms/version/subjectPartLiteral-2022-02-23,,,Subject Part (literal),"The portion or product of organism morphology, behaviour, environment, etc. that is either predominantly shown or particularly well exemplified by the media resource, denoted by a controlled value string.",Values SHOULD be selected from the Controlled Vocabulary for Audiovisual Core subjectPart. It is best practice to use ac:subjectPart instead of ac:subjectPartLiteral whenever practical.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TaxonomicCoverage,,,No,No,subjectPartLiteral
2026-02-04T14:15:40-05:00,http://rs.tdwg.org/ac/terms/version/filterLowPass-2026-01-23,filterLowPass-2026-01-23,http://rs.tdwg.org/ac/terms/version/,2026-01-23,recommended,,,,Low-pass Filter Frequency,Low-pass filter frequency used in the recording/preprocessing of the multimedia item.,Numeric value in hertz (Hz),,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ResourceCreation,,,No,No,filterLowPass
2026-02-04T14:15:40-05:00,http://rs.tdwg.org/ac/terms/version/filterHighPass-2026-01-23,filterHighPass-2026-01-23,http://rs.tdwg.org/ac/terms/version/,2026-01-23,recommended,,,,High-pass Filter Frequency,High-pass filter frequency used in the recording/preprocessing of the multimedia item.,Numeric value in hertz (Hz),,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ResourceCreation,,,No,No,filterHighPass
2026-02-04T14:15:40-05:00,http://rs.tdwg.org/ac/terms/version/Digital3DResource-2026-01-23,Digital3DResource-2026-01-23,http://rs.tdwg.org/ac/terms/version/,2026-01-23,recommended,,,,Digital 3D Resource,"One or more binary files primarily intended to hold information about the three-dimensional geometry (surface or volume) of a real or non-real object, set of objects, or scene.",The term IRI should be used as a value for dcterms:type (http://purl.org/dc/terms/type). The controlled value string should be used as a value for dc:type (http://purl.org/dc/elements/1.1/type).,"Such files can be used by software to digitally render views of the subject, make measurements, conduct analyses, and create physical 3D replicas. This term includes resources composed of one or more files that are used to compute a 3D geometry (e.g., X-ray projections for computed tomography scans or photograph sets for photogrammetry). For avoidance of doubt, 2D renderings (views) produced from a Digital3DResource should not be included in this class, but stereo image pairs, anaglyphs, and other formats that hold information about 3D geometry may be included.",,http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/dwc/terms/attributes/Digital3DResource,,,No,,Digital3DResource
2026-02-04T14:15:40-05:00,http://rs.tdwg.org/ac/terms/version/commentDate-2026-01-23,commentDate-2026-01-23,http://rs.tdwg.org/ac/terms/version/,2026-01-23,recommended,,,,Date and Time of Comment,The date and time that a comment was created.,"The date and time MUST comply with the World Wide Web Consortium (W3C) datetime practice, https://www.w3.org/TR/NOTE-datetime, which requires that date and time representation correspond to ISO 8601:1998, but with year fields always comprising 4 digits. This makes datetime records compliant with 8601:2004, https://www.iso.org/standard/40874.html. AC datetime values MAY also follow 8601:2004 for ranges by separating two IS0 8601 datetime fields by a solidus (""forward slash"", '/').",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Management,,,No,No,commentDate
2026-02-04T14:15:40-05:00,http://rs.tdwg.org/ac/terms/version/CVtermLiteral-2026-01-23,CVtermLiteral-2026-01-23,http://rs.tdwg.org/ac/terms/version/,2026-01-23,recommended,,,,Subject Category (literal),A term to describe the content of a image or a region of interest within an image using a controlled value string.,"Values SHOULD be selected from the Audiovisual Core Content Description controlled vocabulary or a vocabulary that can be identified using ac:subjectCategoryVocabulary. If a value is from the Audiovisual Core Content Description controlled vocabulary, it is not necessary to provide a value for ac:subjectCategoryVocabulary. Multiple values MAY be provided and separated by space vertical bar space ( | ), however they MUST be from a single vocabulary. It is best practice to use Iptc4xmpExt:CVterm instead of ac:CVtermLiteral whenever practical.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ContentCoverage,,,No,Yes,CVtermLiteral
2026-02-04T14:15:40-05:00,http://rs.tdwg.org/ac/terms/version/subjectCategoryVocabulary-2026-01-23,subjectCategoryVocabulary-2026-01-23,http://rs.tdwg.org/ac/terms/version/,2026-01-23,recommended,http://rs.tdwg.org/ac/terms/version/subjectCategoryVocabulary-2020-01-27,,,Subject Category Vocabulary,Any controlled vocabulary from which values for ac:CVtermLiteral have been drawn.,The value SHOULD be a stable URL for the vocabulary if one is available.,"If controlled string values for ac:CVtermLiteral are taken from the Audiovisual Core Subject Category controlled vocabulary, it is not necessary to provide a value for this property. If pipe separated strings are used to provide multiple values for ac:CVtermLiteral, this term MUST NOT be repeated. It MAY be repeated if data structuring allows particular ac:CVtermLiteral string values to be associated with particular values for this term.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ContentCoverage,,,No,Yes,subjectCategoryVocabulary
